#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_s.s:transeurasian" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian	TreeHeight.t:tree	mutationRate.s:transeurasian	bcov_alpha.s:transeurasian	bcov_s.s:transeurasian	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian1	frequencies.s:transeurasian2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
6179000	-305.82354651461236	NaN	-305.82354651461236	NaN	3466.232253503538	1.0	0.347962090150669	0.0696244673983183	-300.0298422992645	9.392068751695747E-4	0.6633817619519231	0.336618238048076	0.021840677775247945	Infinity	NaN	NaN	0	-6.958614577388205	2225.798535612054	Infinity
6180000	-307.68370908324056	NaN	-307.68370908324056	NaN	3080.0673698149885	1.0	0.347962090150669	0.0696244673983183	-299.57316275120365	7.830404738202778E-4	0.11356641863276551	0.8864335813672336	0.008344953843383943	Infinity	NaN	NaN	0	-9.753753804749135	2896.032151156982	Infinity
6181000	-282.32047620850665	NaN	-282.32047620850665	NaN	2086.922814309395	1.0	0.07267974316826296	0.0696244673983183	-276.99967181043115	0.0016587645742178214	0.11356641863276551	0.8864335813672336	0.025917100549772216	Infinity	NaN	NaN	0	-6.3962529934802355	2086.922814309395	Infinity
6182000	-286.349047683024	NaN	-286.349047683024	NaN	2037.7205021616614	1.0	0.07267974316826296	0.03883883843347134	-277.6864751826677	0.0015841685628086943	0.11356641863276551	0.8864335813672336	0.9458963777492243	Infinity	NaN	NaN	0	-6.230492171771761	2037.7205021616614	Infinity
6183000	-285.2479783187215	NaN	-285.2479783187215	NaN	2206.652990387445	1.0	0.07267974316826296	0.16242467940712413	-275.03001960969954	0.001717662285303108	0.11356641863276551	0.8864335813672336	0.7989692118081123	Infinity	NaN	NaN	0	-6.876713041652257	2206.652990387445	Infinity
6184000	-280.11805598115404	NaN	-280.11805598115404	NaN	1854.3354253496022	1.0	0.07267974316826296	0.04552240848562831	-272.46702490322997	0.0017987826711840166	0.11356641863276551	0.8864335813672336	0.5726838476756251	Infinity	NaN	NaN	0	-6.275717961779054	1854.3354253496022	Infinity
6185000	-279.5880513323424	NaN	-279.5880513323424	NaN	2059.4621432368676	1.0	0.07267974316826296	0.04552240848562831	-271.7207199141865	0.0015468377278214742	0.11356641863276551	0.8864335813672336	0.6293636808192858	Infinity	NaN	NaN	0	-6.300152459947352	2059.4621432368676	Infinity
6186000	-288.63504600262365	NaN	-288.63504600262365	NaN	2034.1823426649116	1.0	0.07267974316826296	0.04552240848562831	-282.9685890477035	0.0012042981659125152	0.11356641863276551	0.8864335813672336	0.11635027755538938	Infinity	NaN	NaN	0	-6.219799758162735	2034.1823426649116	Infinity
6187000	-284.0779224499247	NaN	-284.0779224499247	NaN	1918.0742102264412	1.0	0.07267974316826296	0.04552240848562831	-278.6680678372364	0.0013133790620345597	0.11356641863276551	0.8864335813672336	0.10420687414877704	Infinity	NaN	NaN	0	-6.045743346472385	1918.0742102264412	Infinity
6188000	-291.3074220221677	NaN	-291.3074220221677	NaN	2151.963862627681	1.0	0.07267974316826296	0.04552240848562831	-286.12346875451726	0.0014051451410238443	0.11356641863276551	0.8864335813672336	0.05849500875199002	Infinity	NaN	NaN	0	-6.205389746370482	1864.999661251165	Infinity
6189000	-276.9583704384003	NaN	-276.9583704384003	NaN	1992.9707109670537	1.0	0.07267974316826296	0.04552240848562831	-272.9505687580944	0.001679625374808819	0.12257771531715114	0.877422284682848	0.007442158588467375	Infinity	NaN	NaN	0	-6.1121630965452844	1992.9707109670537	Infinity
6190000	-289.02518306060864	NaN	-289.02518306060864	NaN	2455.236294552181	1.0	0.07267974316826296	0.04552240848562831	-284.0512065406507	0.0010630936242933104	0.12257771531715114	0.877422284682848	0.0011391420742459457	Infinity	NaN	NaN	0	-7.958960396567534	2455.236294552181	Infinity
6191000	-280.3293126028045	NaN	-280.3293126028045	NaN	2030.5329838550597	1.0	0.07267974316826296	0.04552240848562831	-277.59493701760255	0.0017921540003815243	0.8372690682126648	0.16273093178733433	3.949642224614517E-4	Infinity	NaN	NaN	0	-6.2089801088418985	2030.5329838550597	Infinity
6192000	-278.9905441415393	NaN	-278.9905441415393	NaN	1951.3421260949908	1.0	0.07267974316826296	0.028780393740079877	-277.3807631748651	0.002015695345966389	0.8372690682126648	0.16273093178733433	1.2624602449403825E-4	Infinity	NaN	NaN	0	-6.047463151371576	1951.3421260949908	Infinity
6193000	-276.374200296392	NaN	-276.374200296392	NaN	1832.3153901758844	1.0	0.07267974316826296	0.05095446016386729	-273.84129961665866	0.0017197301169921964	0.8372690682126648	0.16273093178733433	1.1100802554770396E-4	Infinity	NaN	NaN	0	-6.484950628213234	1832.3153901758844	Infinity
6194000	-294.9168638758107	NaN	-294.9168638758107	NaN	2910.911459667795	1.0	0.07267974316826296	0.10614128576646895	-287.80088615621673	0.0016846430387761479	0.8372690682126648	0.16273093178733433	3.7022416288764434E-4	Infinity	NaN	NaN	0	-9.810128736735102	2910.911459667795	Infinity
6195000	-271.9134579064871	NaN	-271.9134579064871	NaN	1956.5704705922988	1.0	0.07267974316826296	0.15065493521091305	-268.5253999340521	0.0021093429484422494	0.8372690682126648	0.16273093178733433	1.9011721656771982E-4	Infinity	NaN	NaN	0	-6.0523611467908385	1956.5704705922988	Infinity
6196000	-274.10786644295433	NaN	-274.10786644295433	NaN	1827.9424371795471	1.0	0.07267974316826296	0.15065493521091305	-269.48089714750176	0.0017763486018085096	0.8372690682126648	0.16273093178733433	9.690633819821995E-4	Infinity	NaN	NaN	0	-6.539384298326671	1827.9424371795471	Infinity
6197000	-293.1981971080441	NaN	-293.1981971080441	NaN	2552.224175652259	1.0	0.07267974316826296	0.15065493521091305	-284.90130357172626	0.0012687984225167477	0.8372690682126648	0.16273093178733433	0.04822704291690843	Infinity	NaN	NaN	0	-8.286622436357593	2531.6574794582425	Infinity
6198000	-284.6176503167406	NaN	-284.6176503167406	NaN	2004.876800022028	1.0	0.07267974316826296	0.15065493521091305	-277.4568363954959	0.0014737613569543086	0.8372690682126648	0.16273093178733433	0.19166816652719135	Infinity	NaN	NaN	0	-6.139663232792133	2004.876800022028	Infinity
6199000	-293.2153533418859	NaN	-293.2153533418859	NaN	2782.0753452111635	1.0	0.07267974316826296	0.15065493521091305	-286.55222375062107	0.001337910005366417	0.8372690682126648	0.16273093178733433	0.03715767326065185	Infinity	NaN	NaN	0	-6.801892612532596	2188.9792594651894	Infinity
6200000	-287.12630795946035	NaN	-287.12630795946035	NaN	1967.4659110788518	1.0	0.07267974316826296	0.646921997491215	-275.51156144412556	0.0019687323621576202	0.8372690682126648	0.16273093178733433	1.0706967959714073	Infinity	NaN	NaN	0	-6.0658466706156995	1967.4659110788518	Infinity
6201000	-292.30371150881905	NaN	-292.30371150881905	NaN	1926.2096451829243	1.0	0.07267974316826296	0.646921997491215	-282.9105386920738	0.0010241555626713504	0.8372690682126648	0.16273093178733433	0.4034441880416493	Infinity	NaN	NaN	0	-6.0408276519100506	1926.2096451829243	Infinity
6202000	-302.28754654704824	NaN	-302.28754654704824	NaN	2380.0071171666673	1.0	0.07267974316826296	0.646921997491215	-292.9458011119327	8.757682775691698E-4	0.8372690682126648	0.16273093178733433	0.074142188301465	Infinity	NaN	NaN	0	-7.6316153221826974	2380.0071171666673	Infinity
6203000	-289.3494305085903	NaN	-289.3494305085903	NaN	1854.5752911276686	1.0	0.07267974316826296	0.646921997491215	-278.7327737865093	0.0015350937290515782	0.8372690682126648	0.16273093178733433	0.6878554097932122	Infinity	NaN	NaN	0	-6.273942563559618	1854.5752911276686	Infinity
6204000	-292.63042660798925	NaN	-292.63042660798925	NaN	1785.8333322354283	1.0	0.07267974316826296	0.646921997491215	-281.368677296244	0.001234303158147194	0.6380117456607596	0.36198825433923953	0.5376288900920071	Infinity	NaN	NaN	0	-7.425848492565538	1785.8333322354283	Infinity
6205000	-285.76740570992536	NaN	-285.76740570992536	NaN	1983.2735792289402	1.0	0.07267974316826296	0.646921997491215	-275.31257164532485	0.0012258163642793962	0.6380117456607596	0.36198825433923953	0.6938701339708031	Infinity	NaN	NaN	0	-6.092362115639979	1983.2735792289402	Infinity
6206000	-283.9866557057479	NaN	-283.9866557057479	NaN	2132.7266640277767	1.0	0.07267974316826296	0.22687121124468249	-276.42893726036516	0.002034358366567183	0.6380117456607596	0.36198825433923953	0.11573197166066204	Infinity	NaN	NaN	0	-6.571129648964304	2132.7266640277767	Infinity
6207000	-283.7239485718985	NaN	-283.7239485718985	NaN	1969.3259329625464	1.0	0.07267974316826296	0.22687121124468249	-275.06979387056765	0.0019892340338330122	0.6380117456607596	0.36198825433923953	0.311878442970371	Infinity	NaN	NaN	0	-6.697547654543227	1817.117520023082	Infinity
6208000	-283.5071110917151	NaN	-283.5071110917151	NaN	2032.360780442724	1.0	0.07267974316826296	0.22687121124468249	-274.21692995429197	0.0016861699165644005	0.6380117456607596	0.36198825433923953	0.618823893146922	Infinity	NaN	NaN	0	-6.214372162645166	2032.360780442724	Infinity
6209000	-269.1985545699933	NaN	-269.1985545699933	NaN	1802.598635205483	1.0	0.07267974316826296	0.22687121124468249	-262.8531147937662	0.002155382129098861	0.6380117456607596	0.36198825433923953	0.006441157715402367	Infinity	NaN	NaN	0	-6.974924501874674	1802.598635205483	Infinity
6210000	-262.7047965121383	NaN	-262.7047965121383	NaN	1858.9386894783133	1.0	0.07267974316826296	0.22687121124468249	-255.85109295842204	0.0025752149569791523	0.6380117456607596	0.36198825433923953	0.0673284406103485	Infinity	NaN	NaN	0	-6.243254754110862	1858.9386894783133	Infinity
6211000	-277.27155896200094	NaN	-277.27155896200094	NaN	2045.074337755522	1.0	0.07267974316826296	0.22687121124468249	-271.25268167924156	0.0017250454380309808	0.6380117456607596	0.36198825433923953	0.014510231078322887	Infinity	NaN	NaN	0	-6.253321368896331	2045.074337755522	Infinity
6212000	-272.53070475976295	NaN	-272.53070475976295	NaN	1958.896366417638	1.0	0.07267974316826296	0.22687121124468249	-267.3315940468669	0.001730037860147346	0.6380117456607596	0.36198825433923953	0.003995324528983958	Infinity	NaN	NaN	0	-6.054879255666719	1958.896366417638	Infinity
6213000	-272.030609770635	NaN	-272.030609770635	NaN	1879.2823579294984	1.0	0.07267974316826296	0.22687121124468249	-269.04031412321774	0.0017792634253645631	0.6380117456607596	0.36198825433923953	2.830969710205258E-5	Infinity	NaN	NaN	0	-6.135282452221664	1879.2823579294984	Infinity
6214000	-273.9735600685698	NaN	-273.9735600685698	NaN	1937.2455352809236	1.0	0.07911295910990948	0.22687121124468249	-270.9969157010335	0.0017469254970986562	0.6380117456607596	0.36198825433923953	3.3799908181178935E-5	Infinity	NaN	NaN	0	-6.040009199164739	1937.2455352809236	Infinity
6215000	-277.2592914995539	NaN	-277.2592914995539	NaN	2075.8923766971056	1.0	0.07911295910990948	0.18811810900727344	-270.0748082868591	0.002114840641702722	0.6380117456607596	0.36198825433923953	0.11925250190117488	Infinity	NaN	NaN	0	-6.356701710773326	2075.8923766971056	Infinity
6216000	-269.94521309518336	NaN	-269.94521309518336	NaN	1960.9869628236759	1.0	0.0463443703435268	0.18811810900727344	-263.22626921203283	0.0028187775203964848	0.6780823148869787	0.32191768511302044	0.0952725450671183	Infinity	NaN	NaN	0	-6.057314033304305	1960.9869628236759	Infinity
6217000	-277.94619857231595	NaN	-277.94619857231595	NaN	2120.652810955893	1.0	0.0463443703435268	0.18811810900727344	-269.64462251552044	0.001604024528283137	0.6780823148869787	0.32191768511302044	0.31265510447846995	Infinity	NaN	NaN	0	-6.523612422630605	2120.652810955893	Infinity
6218000	-267.043012807287	NaN	-267.043012807287	NaN	2014.5439280660848	1.0	0.0463443703435268	0.18811810900727344	-260.70844947833797	0.0024017359709588896	0.6780823148869787	0.32191768511302044	0.04389150819065762	Infinity	NaN	NaN	0	-6.1642936138336974	2014.5439280660848	Infinity
6219000	-291.296794879878	NaN	-291.296794879878	NaN	3166.0986996066936	1.0	0.0463443703435268	0.18811810900727344	-283.24177901641804	0.0013745599565289273	0.6780823148869787	0.32191768511302044	0.008570689578844187	Infinity	NaN	NaN	0	-8.729238013957499	2637.3590111720014	Infinity
6220000	-276.4302982874985	NaN	-276.4302982874985	NaN	1922.6978029609174	1.0	0.0463443703435268	0.18811810900727344	-269.7571673008191	0.0015596609378355903	0.6780823148869787	0.32191768511302044	0.09117480117755294	Infinity	NaN	NaN	0	-6.042471646051491	1922.6978029609174	Infinity
6221000	-272.3003333094843	NaN	-272.3003333094843	NaN	1933.6151503910237	1.0	0.0463443703435268	0.18811810900727344	-265.65638117339813	0.0034883009179986903	0.6780823148869787	0.32191768511302044	0.08778859858845611	Infinity	NaN	NaN	0	-6.039584243444014	1933.6151503910237	Infinity
6222000	-275.6571967196872	NaN	-275.6571967196872	NaN	1966.1518696088774	1.0	0.0463443703435268	0.18811810900727344	-266.678444269639	0.0023094625878404256	0.6780823148869787	0.32191768511302044	0.6250067126120178	Infinity	NaN	NaN	0	-6.063998891065025	1966.1518696088774	Infinity
6223000	-292.33165867475805	NaN	-292.33165867475805	NaN	2359.4254336466374	1.0	0.0463443703435268	0.18811810900727344	-283.43092092658054	0.0014254037606157967	0.6780823148869787	0.32191768511302044	0.21697087665399956	Infinity	NaN	NaN	0	-7.541523379879294	2359.4254336466374	Infinity
6224000	-281.5269169519405	NaN	-281.5269169519405	NaN	2010.1617783762647	1.0	0.0463443703435268	0.5604293652417637	-272.96103133365636	0.0020941676680274863	0.6780823148869787	0.32191768511302044	0.2126656938076144	Infinity	NaN	NaN	0	-6.152888845201754	2010.1617783762647	Infinity
6225000	-280.2109299452338	NaN	-280.2109299452338	NaN	1880.572075307011	1.0	0.597787363852804	0.5604293652417637	-272.74927663664215	0.0016640250016011391	0.6780823148869787	0.32191768511302044	0.05093581301431258	Infinity	NaN	NaN	0	-6.13012707771931	1880.572075307011	Infinity
6226000	-297.98536953689427	NaN	-297.98536953689427	NaN	2437.6425643694924	1.0	0.597787363852804	0.5604293652417637	-288.06216092114147	0.0010248175721379962	0.6780823148869787	0.32191768511302044	0.14173414085447283	Infinity	NaN	NaN	0	-7.882760912725011	2437.6425643694924	Infinity
6227000	-285.5457479757823	NaN	-285.5457479757823	NaN	1860.7589519871885	1.0	0.597787363852804	0.4022971152288986	-278.0089155366413	0.002162441112866458	0.6780823148869787	0.32191768511302044	0.08250787862439345	Infinity	NaN	NaN	0	-6.231321507160698	1860.7589519871885	Infinity
6228000	-291.8513720637174	NaN	-291.8513720637174	NaN	2130.2446024516976	1.0	0.597787363852804	0.4022971152288986	-282.4085459991201	0.0011546861099408867	0.6780823148869787	0.32191768511302044	0.4047577276436722	Infinity	NaN	NaN	0	-6.5612904377545895	2130.2446024516976	Infinity
6229000	-290.06686096226696	NaN	-290.06686096226696	NaN	1971.925647076115	1.0	0.597787363852804	0.4022971152288986	-281.4833966601178	0.0011003889521283032	0.6780823148869787	0.32191768511302044	0.3100738276004734	Infinity	NaN	NaN	0	-6.072543782602768	1971.925647076115	Infinity
6230000	-285.33236070501334	NaN	-285.33236070501334	NaN	2108.4803632353646	1.0	0.597787363852804	0.4022971152288986	-275.1924542151717	0.001820490458719985	0.24478070923950523	0.7552192907604939	0.6264861736188864	Infinity	NaN	NaN	0	-6.47665769281871	2108.4803632353646	Infinity
6231000	-278.19511334314126	NaN	-278.19511334314126	NaN	2042.0510418957238	1.0	0.597787363852804	0.4022971152288986	-268.862046986981	0.001754223767079929	0.6132829970123488	0.3867170029876504	0.46114353025379234	Infinity	NaN	NaN	0	-6.243839595889648	2042.0510418957238	Infinity
6232000	-292.6186488037767	NaN	-292.6186488037767	NaN	2347.3600998707043	1.0	0.597787363852804	0.33225439059240724	-284.5772636174109	0.0013368236876072652	0.6132829970123488	0.3867170029876504	0.23191114519860084	Infinity	NaN	NaN	0	-6.057588362596471	1961.2142692774232	Infinity
6233000	-293.386694947564	NaN	-293.386694947564	NaN	2325.817631550732	1.0	0.597787363852804	0.15136640570642795	-287.5880514867809	8.513045594662599E-4	0.6132829970123488	0.3867170029876504	0.03017826949004389	Infinity	NaN	NaN	0	-6.046920363540668	1916.7519306612091	Infinity
6234000	-284.3566501857673	NaN	-284.3566501857673	NaN	1863.587898476807	1.0	0.597787363852804	0.21557948103841126	-275.7856322049263	0.00163573148497105	0.6132829970123488	0.3867170029876504	0.42813991453081235	Infinity	NaN	NaN	0	-6.213739668895201	1863.587898476807	Infinity
6235000	-282.5580444991345	NaN	-282.5580444991345	NaN	1882.6231029639312	1.0	0.597787363852804	0.21557948103841126	-273.61621593995415	0.0017214485982176345	0.4055191353042177	0.5944808646957815	0.5580742834283536	Infinity	NaN	NaN	0	-6.122293502624546	1882.6231029639312	Infinity
6236000	-281.07319820128953	NaN	-281.07319820128953	NaN	2003.4515727467053	1.0	0.597787363852804	0.21557948103841126	-272.75335482009564	0.002400702201985271	0.8892804297847623	0.11071957021523698	0.3819166468486809	Infinity	NaN	NaN	0	-6.136199696130671	2003.4515727467053	Infinity
6237000	-278.1352843680527	NaN	-278.1352843680527	NaN	1979.8118568758946	1.0	0.597787363852804	0.25184704992569656	-270.8592487081413	0.0021065759086465246	0.3523163228854985	0.6476836771145007	0.1317817085207556	Infinity	NaN	NaN	0	-6.085913676547452	1979.8118568758946	Infinity
6238000	-277.2656094608819	NaN	-277.2656094608819	NaN	2844.565984396821	1.0	0.597787363852804	0.25184704992569656	-270.62389282787075	0.0014352489407969894	0.3523163228854985	0.6476836771145007	0.032933367390164524	Infinity	NaN	NaN	0	-6.348846182968324	2073.660435869146	Infinity
6239000	-272.2817646151453	NaN	-272.2817646151453	NaN	1896.380195513873	1.0	0.597787363852804	0.25184704992569656	-265.45898511191075	0.0019471222878789363	0.3523163228854985	0.6476836771145007	0.07058013614140246	Infinity	NaN	NaN	0	-6.080385889339552	1896.380195513873	Infinity
6240000	-281.5942219918297	NaN	-281.5942219918297	NaN	2326.679815422655	1.0	0.597787363852804	0.25184704992569656	-273.770765357117	0.0019337186886008806	0.6738222766307191	0.3261777233692801	0.04177105858483368	Infinity	NaN	NaN	0	-7.397999731766495	2326.679815422655	Infinity
6241000	-293.13353101321417	NaN	-293.13353101321417	NaN	2254.2083044010915	1.0	0.597787363852804	0.25184704992569656	-286.50405355358714	0.0017718860233894931	0.6738222766307191	0.3261777233692801	0.007547610724054558	Infinity	NaN	NaN	0	-7.081366010011131	2254.2083044010915	Infinity
6242000	-279.2368481072527	NaN	-279.2368481072527	NaN	1944.3682336460258	1.0	0.597787363852804	0.25184704992569656	-272.6357284746669	0.0017600117428524756	0.6738222766307191	0.3261777233692801	0.004809178362013972	Infinity	NaN	NaN	0	-7.267683222007756	1791.0242750494801	Infinity
6243000	-275.8685298054736	NaN	-275.8685298054736	NaN	1845.9648895702337	1.0	0.597787363852804	0.25184704992569656	-268.8370116614849	0.002540427258420996	0.6738222766307191	0.3261777233692801	0.064768362915161	Infinity	NaN	NaN	0	-6.343905437735284	1845.9648895702337	Infinity
6244000	-278.6637087639329	NaN	-278.6637087639329	NaN	2121.1388182478604	1.0	0.597787363852804	0.25184704992569656	-271.6125000930023	0.0015127478434084384	0.6738222766307191	0.3261777233692801	0.04965491164456896	Infinity	NaN	NaN	0	-6.525507796413552	2121.1388182478604	Infinity
6245000	-271.56684282962874	NaN	-271.56684282962874	NaN	1789.4671358272046	1.0	0.597787363852804	0.25184704992569656	-263.247854126175	0.0015850096121138857	0.6738222766307191	0.3261777233692801	0.10363815301987797	Infinity	NaN	NaN	0	-7.313167333291842	1789.4671358272046	Infinity
6246000	-276.9578574768484	NaN	-276.9578574768484	NaN	1852.9295320616895	1.0	0.597787363852804	0.25184704992569656	-270.11120050019434	0.0020187804034578717	0.6738222766307191	0.3261777233692801	0.052635273951048146	Infinity	NaN	NaN	0	-6.286315719882857	1852.9295320616895	Infinity
6247000	-278.2597205578036	NaN	-278.2597205578036	NaN	2020.6109917789963	1.0	0.597787363852804	0.25184704992569656	-271.84228719077385	0.002210615104768812	0.6054200611171713	0.394579938882828	0.029694688516542368	Infinity	NaN	NaN	0	-6.180703113983627	2020.6109917789963	Infinity
6248000	-281.504390010538	NaN	-281.504390010538	NaN	2364.5922470073256	1.0	0.597787363852804	0.25184704992569656	-273.9494241045501	0.0015206316873341494	0.6054200611171713	0.394579938882828	0.018545709112126024	Infinity	NaN	NaN	0	-7.564153079488931	2364.5922470073256	Infinity
6249000	-273.57431158989823	NaN	-273.57431158989823	NaN	1858.7206841611637	1.0	0.597787363852804	0.25184704992569656	-265.82140043682915	0.002655661180240602	0.5453395156084183	0.45466048439158097	0.18944066764789502	Infinity	NaN	NaN	0	-6.244717430149855	1858.7206841611637	Infinity
6250000	-292.19695815191955	NaN	-292.19695815191955	NaN	2221.623572082333	1.0	0.597787363852804	0.25184704992569656	-282.66534262174093	0.0017825283086989703	0.5453395156084183	0.45466048439158097	0.6828716566541395	Infinity	NaN	NaN	0	-6.141040238978399	1877.892775881861	Infinity
6251000	-275.6807981337614	NaN	-275.6807981337614	NaN	2394.2268628434863	1.0	0.597787363852804	0.08233827143431721	-266.6431347149138	0.0019428707458553304	0.5453395156084183	0.45466048439158097	0.4051311018386493	Infinity	NaN	NaN	0	-7.693758635580733	2394.2268628434863	Infinity
6252000	-283.4418664215942	NaN	-283.4418664215942	NaN	2178.8538772266006	1.0	0.597787363852804	0.08233827143431721	-276.0807665555074	0.0016192971520033758	0.5453395156084183	0.45466048439158097	0.26548663155084057	Infinity	NaN	NaN	0	-6.577438571971105	2134.3135449272822	Infinity
6253000	-265.511071843388	NaN	-265.511071843388	NaN	1916.2815713262914	1.0	0.597787363852804	0.19005076721914674	-258.2585668521424	0.001752723450682417	0.5453395156084183	0.45466048439158097	0.1836568072130201	Infinity	NaN	NaN	0	-6.047365687377866	1916.2815713262914	Infinity
6254000	-277.8133881035495	NaN	-277.8133881035495	NaN	2039.4077808367458	1.0	0.597787363852804	0.19005076721914674	-269.26026787249316	0.002307918361018176	0.5453395156084183	0.45466048439158097	0.4506330868760073	Infinity	NaN	NaN	0	-6.235659181923534	2039.4077808367458	Infinity
