#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian_stable" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian_stable" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_s.s:transeurasian_stable" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian_stable	TreeHeight.t:tree	mutationRate.s:transeurasian_stable	bcov_alpha.s:transeurasian_stable	bcov_s.s:transeurasian_stable	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian_stable1	frequencies.s:transeurasian_stable2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
793000	-287.34243075270655	NaN	-287.34243075270655	NaN	2301.6730251529775	1.0	0.7154582680643421	1.278043190075014	-275.78755564421476	0.001310657886002823	0.86812913191055	0.13187086808945092	0.4588058901728534	Infinity	NaN	NaN	0	-7.2884348311251435	2301.6730251529775	Infinity
794000	-297.4721547870741	NaN	-297.4721547870741	NaN	2262.51363567486	1.0	0.7154582680643421	1.5544974587645721	-285.9399914132278	0.0012958770045088503	0.86812913191055	0.13187086808945092	0.44084609412766135	Infinity	NaN	NaN	0	-7.117458513680477	2262.51363567486	Infinity
795000	-298.18562920729045	NaN	-298.18562920729045	NaN	2437.3640658521417	1.0	0.7154582680643421	2.4758176911341954	-286.8618225882848	0.0011801839752961555	0.13274508288664033	0.8672549171133606	0.1098119669039155	Infinity	NaN	NaN	0	-7.881552721273826	2437.3640658521417	Infinity
796000	-294.0825781889465	NaN	-294.0825781889465	NaN	1930.407090146895	1.0	0.7154582680643421	2.4758176911341954	-284.45707034380155	0.0010427550427633842	0.8249576678357069	0.175042332164294	0.1321083502498644	Infinity	NaN	NaN	0	-6.039764888630825	1930.407090146895	Infinity
797000	-297.2395851428984	NaN	-297.2395851428984	NaN	2203.8012809575	1.0	0.7154582680643421	0.9568369355978898	-286.5904327592405	0.0018664285817191493	0.8249576678357069	0.175042332164294	0.41128530248604156	Infinity	NaN	NaN	0	-6.8645847455443745	2203.8012809575	Infinity
798000	-281.29138444999325	NaN	-281.29138444999325	NaN	1837.2698758267718	1.0	0.7154582680643421	0.9568369355978898	-270.10937173476	0.0018575252531762194	0.030421277259262913	0.969578722740738	0.6901271488523212	Infinity	NaN	NaN	0	-6.429003618720296	1837.2698758267718	Infinity
799000	-295.35796859827246	NaN	-295.35796859827246	NaN	2001.5898374152055	1.0	0.7154582680643421	0.9568369355978898	-280.5706220187277	0.0019366626097136758	0.030421277259262913	0.969578722740738	1.9939740267366792	Infinity	NaN	NaN	0	-6.13174343991605	2001.5898374152055	Infinity
800000	-286.38024169466706	NaN	-286.38024169466706	NaN	1893.1331135611888	1.0	0.7154582680643421	0.9568369355978898	-277.28288301437425	0.001259130449128107	0.030421277259262913	0.969578722740738	0.22276960437409185	Infinity	NaN	NaN	0	-6.088710686037748	1893.1331135611888	Infinity
801000	-277.76485404664686	NaN	-277.76485404664686	NaN	1861.9093918277497	1.0	0.7154582680643421	0.5762352611524545	-267.62318740367675	0.001987145629394942	0.030421277259262913	0.969578722740738	0.5955364514803824	Infinity	NaN	NaN	0	-6.224032362839725	1861.9093918277497	Infinity
802000	-276.7465658293125	NaN	-276.7465658293125	NaN	1998.2192843882676	1.0	0.7154582680643421	0.8408461277622019	-268.04372786551534	0.0021989645374397146	0.5494829970670351	0.4505170029329658	0.16392081269172779	Infinity	NaN	NaN	0	-6.1238767314327225	1998.2192843882676	Infinity
803000	-273.14199984868344	NaN	-273.14199984868344	NaN	1923.0835591699738	1.0	0.7154582680643421	0.8408461277622019	-265.758550459978	0.0019324440051019555	0.5494829970670351	0.4505170029329658	0.02461186902018795	Infinity	NaN	NaN	0	-6.042256349757622	1923.0835591699738	Infinity
804000	-287.3151836382892	NaN	-287.3151836382892	NaN	2207.817173146871	1.0	0.7154582680643421	0.8408461277622019	-277.4865119567619	0.0015102846104950848	0.05631222896878324	0.9436877710312177	0.23852470309318935	Infinity	NaN	NaN	0	-6.881669999181012	2207.817173146871	Infinity
805000	-282.181480042871	NaN	-282.181480042871	NaN	2088.626752788671	1.0	0.7154582680643421	0.8408461277622019	-271.5954393077295	0.0016704955432056735	0.05631222896878324	0.9436877710312177	0.5605407257742123	Infinity	NaN	NaN	0	-6.402465320099117	2088.626752788671	Infinity
806000	-280.71013827045465	NaN	-280.71013827045465	NaN	1808.2269124780873	1.0	0.7891689535309369	1.1853277075382456	-271.6180471501876	0.0020546488123410356	0.14502443952232982	0.8549755604776711	0.06298546228189426	Infinity	NaN	NaN	0	-6.857145166716833	1808.2269124780873	Infinity
807000	-281.5497077799857	NaN	-281.5497077799857	NaN	1872.6531928661893	1.0	0.7891689535309369	1.1853277075382456	-275.47280849949567	0.0019483916353242353	0.14502443952232982	0.8549755604776711	5.785194394693071E-4	Infinity	NaN	NaN	0	-6.1647271931576695	1872.6531928661893	Infinity
808000	-283.24752037933155	NaN	-283.24752037933155	NaN	2003.7606102155291	1.0	0.7891689535309369	1.3097508385565646	-276.9068232415703	0.001405503561933782	0.14502443952232982	0.8549755604776711	8.61938595431624E-4	Infinity	NaN	NaN	0	-6.13694690186544	2003.7606102155291	Infinity
809000	-285.6651109539844	NaN	-285.6651109539844	NaN	1961.2234907967365	1.0	0.7891689535309369	1.3097508385565646	-278.0780846130106	0.0020470330655416973	0.14502443952232982	0.8549755604776711	0.014222739851417076	Infinity	NaN	NaN	0	-6.057599531145517	1961.2234907967365	Infinity
810000	-281.51201434921086	NaN	-281.51201434921086	NaN	2418.062438770939	1.0	0.7891689535309369	1.3097508385565646	-271.2019493731258	0.0017879991068276825	0.7970093816636076	0.2029906183363933	0.08186921814217173	Infinity	NaN	NaN	0	-7.797677406533972	2418.062438770939	Infinity
811000	-274.843109846316	NaN	-274.843109846316	NaN	2049.2941746858764	1.0	0.7891689535309369	1.3097508385565646	-264.28077315958916	0.002689660539044308	0.7970093816636076	0.2029906183363933	0.4595439610025822	Infinity	NaN	NaN	0	-6.266771545185383	2049.2941746858764	Infinity
812000	-274.61752613369794	NaN	-274.61752613369794	NaN	2155.7454729750852	1.0	0.7891689535309369	0.35619448869760356	-266.890773822092	0.0015590488305180195	0.8273327933149601	0.17266720668504087	0.06848895664163708	Infinity	NaN	NaN	0	-6.663924583516571	2155.7454729750852	Infinity
813000	-265.13379535334315	NaN	-265.13379535334315	NaN	1937.2982956390904	1.0	0.7891689535309369	0.4248995537683483	-257.86210939311445	0.002433278673981776	0.8273327933149601	0.17266720668504087	0.06789243300353133	Infinity	NaN	NaN	0	-6.040020158082369	1937.2982956390904	Infinity
814000	-261.4222260315266	NaN	-261.4222260315266	NaN	1787.1685013280646	1.0	0.7891689535309369	0.4248995537683483	-250.8891016297009	0.0032256853096706236	0.8273327933149601	0.17266720668504087	0.4629044014748994	Infinity	NaN	NaN	0	-7.383343101838908	1787.1685013280646	Infinity
815000	-265.4838865779726	NaN	-265.4838865779726	NaN	1877.0608466017773	1.0	0.7891689535309369	0.4248995537683483	-256.33434381027246	0.0024464381472758204	0.8273327933149601	0.17266720668504087	0.4233142611721403	Infinity	NaN	NaN	0	-6.144590109265863	1877.0608466017773	Infinity
816000	-265.52652613057876	NaN	-265.52652613057876	NaN	2133.860293299832	1.0	0.7891689535309369	0.4248995537683483	-258.42739476416943	0.00255293064210049	0.8273327933149601	0.17266720668504087	0.01923095296674019	Infinity	NaN	NaN	0	-6.575635151339104	2133.860293299832	Infinity
817000	-282.36185633413425	NaN	-282.36185633413425	NaN	2076.53217669354	1.0	0.7891689535309369	0.4248995537683483	-273.09761172430626	0.002923588796422811	0.8273327933149601	0.17266720668504087	0.39667720435584786	Infinity	NaN	NaN	0	-6.358963030627951	2076.53217669354	Infinity
818000	-271.194366171505	NaN	-271.194366171505	NaN	2129.1752213151144	1.0	0.8768982651430721	0.4248995537683483	-262.97545407061074	0.002491951223410575	0.8273327933149601	0.17266720668504087	0.12494057807402845	Infinity	NaN	NaN	0	-6.557062249391506	2129.1752213151144	Infinity
819000	-276.5336713483552	NaN	-276.5336713483552	NaN	1784.7297060934354	1.0	0.8768982651430721	0.4248995537683483	-265.2197382644295	0.0025422693414500802	0.8273327933149601	0.17266720668504087	0.6668686170906813	Infinity	NaN	NaN	0	-7.461994859534159	1784.7297060934354	Infinity
820000	-281.1073230331737	NaN	-281.1073230331737	NaN	1861.8724231508722	1.0	0.8768982651430721	0.4248995537683483	-271.5091033029026	0.0017445601219312644	0.8273327933149601	0.17266720668504087	0.5260371071996365	Infinity	NaN	NaN	0	-6.224263599320424	1861.8724231508722	Infinity
821000	-290.50974168397994	NaN	-290.50974168397994	NaN	2102.002797682318	1.0	0.8768982651430721	0.4248995537683483	-281.4812561045563	0.0016516138159136538	0.42561925696995595	0.574380743030045	0.31282532124601775	Infinity	NaN	NaN	0	-6.452103853777796	2102.002797682318	Infinity
822000	-278.0210026138545	NaN	-278.0210026138545	NaN	1795.6728908656926	1.0	0.8768982651430721	0.4248995537683483	-269.0979625521017	0.001674933520673953	0.42561925696995595	0.574380743030045	0.1448425423204169	Infinity	NaN	NaN	0	-7.141025926952904	1795.6728908656926	Infinity
823000	-275.61542039746405	NaN	-275.61542039746405	NaN	2035.8239919468947	1.0	0.8768982651430721	0.4248995537683483	-267.39141083822454	0.001933884439734083	0.17086383457818333	0.8291361654218177	0.1848910081802214	Infinity	NaN	NaN	0	-6.224736545137139	2035.8239919468947	Infinity
824000	-284.26860398734965	NaN	-284.26860398734965	NaN	2262.7363453573257	1.0	0.8768982651430721	0.4248995537683483	-276.1177494919311	0.0013902992026814651	0.17086383457818333	0.8291361654218177	0.04903074576424692	Infinity	NaN	NaN	0	-7.118427386591467	2262.7363453573257	Infinity
825000	-277.76484396744604	NaN	-277.76484396744604	NaN	1998.9334514621314	1.0	0.8768982651430721	0.4248995537683483	-268.51795736227695	0.0017590482407877502	0.17086383457818333	0.8291361654218177	0.4550580768679852	Infinity	NaN	NaN	0	-6.125521570488646	1998.9334514621314	Infinity
826000	-288.2775369873023	NaN	-288.2775369873023	NaN	1966.078169599492	1.0	0.8768982651430721	0.4248995537683483	-274.8133079975338	0.001217742084885938	0.44505358430923475	0.5549464156907662	1.8432394511815091	Infinity	NaN	NaN	0	-6.063896986478653	1966.078169599492	Infinity
827000	-292.1089282178672	NaN	-292.1089282178672	NaN	2484.522161698523	1.0	0.8768982651430721	0.4248995537683483	-282.19557112688716	0.0015928227465591923	0.44505358430923475	0.5549464156907662	0.15292090458691635	Infinity	NaN	NaN	0	-8.085202314123904	2484.522161698523	Infinity
828000	-285.3163548556347	NaN	-285.3163548556347	NaN	1977.592883670429	1.0	0.8768982651430721	0.4248995537683483	-278.5786319819194	0.0019242977911991526	0.44505358430923475	0.5549464156907662	0.02482795894142932	Infinity	NaN	NaN	0	-6.081962125371189	1977.592883670429	Infinity
829000	-294.79687991907554	NaN	-294.79687991907554	NaN	2537.342872846439	1.0	0.8768982651430721	1.2867742105242341	-284.83177254509246	0.001454400216689539	0.44505358430923475	0.5549464156907662	0.0189328308008985	Infinity	NaN	NaN	0	-8.31075852795776	2537.342872846439	Infinity
830000	-291.6913711086608	NaN	-291.6913711086608	NaN	2193.7274633403417	1.0	0.8768982651430721	1.2867742105242341	-283.41170361500656	0.0013562227420340727	0.329749216227852	0.6702507837721489	0.01279203834323795	Infinity	NaN	NaN	0	-6.821909339584017	2193.7274633403417	Infinity
831000	-292.51112983861043	NaN	-292.51112983861043	NaN	2178.3892212430046	1.0	0.8768982651430721	1.2867742105242341	-283.32804171100616	0.0010304017401612262	0.329749216227852	0.6702507837721489	0.07393724483583476	Infinity	NaN	NaN	0	-6.757499207265557	2178.3892212430046	Infinity
832000	-293.16766694914287	NaN	-293.16766694914287	NaN	2135.22279045609	1.0	0.8768982651430721	1.2867742105242341	-279.9687170182824	0.0014396484531674773	0.329749216227852	0.6702507837721489	1.186902174782122	Infinity	NaN	NaN	0	-6.581059764008382	2135.22279045609	Infinity
833000	-291.9022978111364	NaN	-291.9022978111364	NaN	2047.282175309643	1.0	0.8768982651430721	1.2867742105242341	-280.7370570054652	0.0012438544368937542	0.06529393614092821	0.9347060638590727	0.6410300094210911	Infinity	NaN	NaN	0	-6.260327777194972	2047.282175309643	Infinity
834000	-285.32969216383106	NaN	-285.32969216383106	NaN	1859.6135730116873	1.0	0.8768982651430721	1.2867742105242341	-275.35049079171426	0.0013969315794501438	0.733445869953335	0.2665541300466659	0.31901317066903145	Infinity	NaN	NaN	0	-6.238772417227958	1859.6135730116873	Infinity
835000	-281.89666343990365	NaN	-281.89666343990365	NaN	2111.9576613737763	1.0	0.8768982651430721	1.2867742105242341	-273.09632681046173	0.001742939204973518	0.5257415296990547	0.47425847030094614	0.0617124632708213	Infinity	NaN	NaN	0	-6.489966586918326	2111.9576613737763	Infinity
836000	-275.660864138184	NaN	-275.660864138184	NaN	1853.6676208177385	1.0	0.8768982651430721	1.2867742105242341	-267.62839926517927	0.0023635908700552094	0.7449179306095859	0.25508206939041506	0.022874970521607963	Infinity	NaN	NaN	0	-6.280710848075987	1853.6676208177385	Infinity
837000	-293.67434831900295	NaN	-293.67434831900295	NaN	2738.2000063303085	1.0	0.34469435773518786	1.2867742105242341	-283.80803822946973	0.0013069656785485858	0.7449179306095859	0.25508206939041506	0.00277286927691711	Infinity	NaN	NaN	0	-9.138711131156988	2738.2000063303085	Infinity
838000	-297.88067189139883	NaN	-297.88067189139883	NaN	3160.49117995396	1.0	0.34469435773518786	3.792872631169645	-286.08605282603287	0.0013571455589552438	0.7449179306095859	0.25508206939041506	3.752261399565282E-4	Infinity	NaN	NaN	0	-10.71660270633015	3160.49117995396	Infinity
839000	-288.8614211270936	NaN	-288.8614211270936	NaN	2104.434764137798	1.0	0.34469435773518786	2.912171204913474	-280.64725858822356	0.0014679721665154838	0.7449179306095859	0.25508206939041506	0.0033375538039049626	Infinity	NaN	NaN	0	-6.461285156069771	2104.434764137798	Infinity
840000	-284.9799529184762	NaN	-284.9799529184762	NaN	1829.032402146383	1.0	0.34469435773518786	2.912171204913474	-276.38823709432	0.002245458833834222	0.5935616836198924	0.4064383163801085	0.006477207333092502	Infinity	NaN	NaN	0	-6.525348479766319	1829.032402146383	Infinity
841000	-288.0775556175197	NaN	-288.0775556175197	NaN	1975.7996925937503	1.0	0.34469435773518786	2.912171204913474	-279.4518148256343	0.00205644765602781	0.5935616836198924	0.4064383163801085	0.017294993709303957	Infinity	NaN	NaN	0	-6.078875659678263	1975.7996925937503	Infinity
842000	-293.71608867954075	NaN	-293.71608867954075	NaN	2474.4851009863846	1.0	0.34469435773518786	1.060531143241671	-283.7663840139682	0.0011792966779836046	0.5935616836198924	0.4064383163801085	0.04444253043414307	Infinity	NaN	NaN	0	-8.042024456629575	2474.4851009863846	Infinity
843000	-290.281047067125	NaN	-290.281047067125	NaN	2377.9473735746565	1.0	0.34469435773518786	0.6715415283519035	-280.3755233533737	0.0013396016585023316	0.5935616836198924	0.4064383163801085	0.1520803973077636	Infinity	NaN	NaN	0	-7.622606189031778	2377.9473735746565	Infinity
844000	-277.3842417527051	NaN	-277.3842417527051	NaN	1805.0755768124502	1.0	0.34469435773518786	0.04356263481276481	-270.51234316034135	0.001729401758030029	0.5935616836198924	0.4064383163801085	0.21602904043844703	Infinity	NaN	NaN	0	-6.921335541304451	1805.0755768124502	Infinity
845000	-291.23239600586726	NaN	-291.23239600586726	NaN	2153.8337001014215	1.0	0.34469435773518786	0.04356263481276481	-284.78576304421375	0.0014066304123960202	0.5935616836198924	0.4064383163801085	0.18355130045024395	Infinity	NaN	NaN	0	-6.656120181341814	2153.8337001014215	Infinity
846000	-293.0001756331595	NaN	-293.0001756331595	NaN	2463.670193152199	1.0	0.34469435773518786	0.04356263481276481	-287.71130505929733	0.0014747470031248096	0.5935616836198924	0.4064383163801085	0.09370543943084689	Infinity	NaN	NaN	0	-6.043162363887187	1945.2478672170703	Infinity
847000	-277.21977223095263	NaN	-277.21977223095263	NaN	1916.2210571183564	1.0	0.34469435773518786	0.04356263481276481	-271.4093284596322	0.0017941633421802885	0.5935616836198924	0.4064383163801085	0.1782271944451912	Infinity	NaN	NaN	0	-6.047424004013175	1916.2210571183564	Infinity
848000	-270.15529010893476	NaN	-270.15529010893476	NaN	1966.93964720665	1.0	0.34469435773518786	0.023561397498244742	-266.1610108800088	0.0021241412853866644	0.9196777875841993	0.08032221241580156	0.029170365903025745	Infinity	NaN	NaN	0	-6.040704107046017	1939.8337357949622	Infinity
849000	-276.0171439984365	NaN	-276.0171439984365	NaN	1997.8113038723136	1.0	0.34469435773518786	0.04102472489250522	-271.75725193044906	0.0020602904908014336	0.1535683332398673	0.8464316667601335	0.01494334839026025	Infinity	NaN	NaN	0	-6.122942470287613	1997.8113038723136	Infinity
850000	-281.6661686386399	NaN	-281.6661686386399	NaN	2050.549686356077	1.0	0.826706618886028	0.04102472489250522	-278.3201416789822	0.001458982994476058	0.1535683332398673	0.8464316667601335	0.0016063867133844873	Infinity	NaN	NaN	0	-6.270820420744268	2050.549686356077	Infinity
851000	-283.2984777056598	NaN	-283.2984777056598	NaN	1954.5816321264153	1.0	0.6644374060861153	0.04102472489250522	-281.6074208390829	0.001710643190815485	0.1535683332398673	0.8464316667601335	7.185537817564142E-5	Infinity	NaN	NaN	0	-6.050371422246008	1954.5816321264153	Infinity
852000	-276.755094084728	NaN	-276.755094084728	NaN	1951.3189889944874	1.0	0.6644374060861153	0.04102472489250522	-274.3430961312359	0.0014511242878932466	0.1535683332398673	0.8464316667601335	3.4562647928508235E-4	Infinity	NaN	NaN	0	-6.047443894665951	1951.3189889944874	Infinity
853000	-274.86949021562003	NaN	-274.86949021562003	NaN	1969.3810468846614	1.0	0.6644374060861153	0.04102472489250522	-270.5324874325129	0.0022439235256424715	0.9758898721034244	0.024110127896576405	0.01938380019087054	Infinity	NaN	NaN	0	-6.068643010415421	1969.3810468846614	Infinity
854000	-276.67570726052895	NaN	-276.67570726052895	NaN	1929.0665854682964	1.0	0.6644374060861153	0.04102472489250522	-271.7699979374894	0.001530996571533203	0.9975971160984797	0.0024028839015211023	0.057211396958937955	Infinity	NaN	NaN	0	-6.0400004648892835	1929.0665854682964	Infinity
855000	-285.3447273159263	NaN	-285.3447273159263	NaN	1989.370192786159	1.0	0.6644374060861153	0.04102472489250522	-281.0112589818608	0.001437151398447716	0.3490806119088379	0.6509193880911629	0.017940120718988425	Infinity	NaN	NaN	0	-6.104522897179411	1989.370192786159	Infinity
856000	-286.9823519649989	NaN	-286.9823519649989	NaN	1854.034159735013	1.0	0.6644374060861153	0.04102472489250522	-282.82972021536153	0.001184554474126815	0.3490806119088379	0.6509193880911629	0.008756338173508923	Infinity	NaN	NaN	0	-6.2779612492308585	1854.034159735013	Infinity
857000	-282.28958310468965	NaN	-282.28958310468965	NaN	2154.844573401035	1.0	0.6644374060861153	0.04102472489250522	-278.38764740791515	0.0012455545975953797	0.3490806119088379	0.6509193880911629	0.002297144362451504	Infinity	NaN	NaN	0	-6.660244826857891	2154.844573401035	Infinity
858000	-281.36315587407165	NaN	-281.36315587407165	NaN	2119.9287237821904	1.0	0.6644374060861153	0.04102472489250522	-276.18054138095397	0.0019118776378075433	0.3490806119088379	0.6509193880911629	0.04042273687050698	Infinity	NaN	NaN	0	-6.520791383864026	2119.9287237821904	Infinity
859000	-287.63048770202886	NaN	-287.63048770202886	NaN	1861.3654059967068	1.0	0.6644374060861153	0.055412992540406915	-281.147680523073	0.0013016436572421558	0.7648506373060042	0.23514936269399656	0.232078865343968	Infinity	NaN	NaN	0	-6.227454959540489	1861.3654059967068	Infinity
860000	-292.508510374511	NaN	-292.508510374511	NaN	2370.2859436088047	1.0	0.6644374060861153	0.09313119661457243	-284.80792966793746	0.0010540855808514604	0.7648506373060042	0.23514936269399656	0.1133427124789688	Infinity	NaN	NaN	0	-7.589081113280181	2370.2859436088047	Infinity
861000	-282.0032113600342	NaN	-282.0032113600342	NaN	1884.2328228848958	1.0	0.6644374060861153	0.1344536611257621	-274.9408665585031	0.0016943007889898844	0.5126766457699785	0.4873233542300223	0.19858763787326392	Infinity	NaN	NaN	0	-6.116451437380598	1884.2328228848958	Infinity
862000	-290.69513975076734	NaN	-290.69513975076734	NaN	2205.283637238617	1.0	0.6644374060861153	0.1344536611257621	-282.0252453206792	0.0016006899426207093	0.5126766457699785	0.4873233542300223	0.40088398964122124	Infinity	NaN	NaN	0	-6.87088669364187	2205.283637238617	Infinity
863000	-278.3687047743246	NaN	-278.3687047743246	NaN	1809.7847075053492	1.0	0.6644374060861153	0.1344536611257621	-270.47419772429413	0.0026623810099137752	0.5126766457699785	0.4873233542300223	0.22392748854533562	Infinity	NaN	NaN	0	-6.82697137112469	1809.7847075053492	Infinity
864000	-287.4131796176172	NaN	-287.4131796176172	NaN	2040.297651441062	1.0	0.6644374060861153	0.1344536611257621	-280.79368877603883	0.0016491036128239535	0.5594463280877232	0.4405536719122777	0.101280152140677	Infinity	NaN	NaN	0	-6.2384015722855635	2040.297651441062	Infinity
865000	-286.3212127201554	NaN	-286.3212127201554	NaN	2088.9409336451513	1.0	0.6644374060861153	0.1344536611257621	-277.89787729333517	0.0018387099783392568	0.5594463280877232	0.4405536719122777	0.4607156183039927	Infinity	NaN	NaN	0	-6.403613644696995	2088.9409336451513	Infinity
866000	-280.7647398848705	NaN	-280.7647398848705	NaN	1911.919800787547	1.0	0.6644374060861153	0.08947732143502977	-274.530859483017	0.0018394476082196072	0.5594463280877232	0.4405536719122777	0.1302993581337181	Infinity	NaN	NaN	0	-6.052179995268256	1911.919800787547	Infinity
867000	-289.78275787110545	NaN	-289.78275787110545	NaN	2201.159786124174	1.0	0.6644374060861153	0.08947732143502977	-283.5724386915558	0.0010968000864247903	0.5594463280877232	0.4405536719122777	0.03694415991761371	Infinity	NaN	NaN	0	-6.853368680698747	2201.159786124174	Infinity
868000	-284.90693999276107	NaN	-284.90693999276107	NaN	1847.0486906596147	1.0	0.6644374060861153	0.11117734276494678	-278.501729644601	0.0016090855864503643	0.9206930466055641	0.07930695339443677	0.08450118402321129	Infinity	NaN	NaN	0	-6.33436247654952	1847.0486906596147	Infinity
