#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_s.s:transeurasian" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Solon" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transeurasian" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transeurasian" excludeto="1" filter="-" id="orgdata.transeurasian" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:transeurasian" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transeurasian" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:transeurasian" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transeurasian" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transeurasian" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transeurasian">
#                    <parameter dimension="2" id="frequencies.s:transeurasian" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transeurasian" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transeurasian" estimate="false" id="dummyfrequencies.s:transeurasian" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="74" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian	TreeHeight.t:tree	mutationRate.s:transeurasian	bcov_alpha.s:transeurasian	bcov_s.s:transeurasian	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian1	frequencies.s:transeurasian2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrca.age(Yayoi)	ucldMean.c:clock
8347000	-2275.615088039579	-1989.7643041328465	-285.8507839067324	-1989.7643041328465	1962.3978384396935	1.0	0.010781687658988017	0.16584472210947748	-276.39171420401556	0.002662055961385863	0.6269176707016473	0.3730823292983567	0.8110803910852173	2.0787158841567425E-4	2.942077907400115E-8	0.7476054231989209	0	-6.059046781660584	1962.3978384396935	2.5553176543587845E-4
8348000	-2281.4406690678406	-1999.530008533517	-281.9106605343236	-1999.530008533517	1966.4385622188886	1.0	0.00843728756361234	0.16584472210947748	-272.2109746894535	0.001986015911763427	0.6269176707016473	0.3730823292983567	0.8854945139611117	2.04662828594663E-4	5.131968668190171E-8	0.9042042707914311	0	-6.064397055031131	1966.4385622188886	2.764398595810648E-4
8349000	-2273.355005595283	-1985.044572267499	-288.31043332778387	-1985.044572267499	1807.9002264899036	1.0	0.008195209228017553	0.14647508113297839	-278.0926049071828	0.0014260432347650205	0.6269176707016473	0.3730823292983567	0.8344050793976265	1.3743026551285133E-4	1.863547393163056E-8	0.8265862510412549	0	-6.863600696875679	1807.9002264899036	1.6851426730974338E-4
8350000	-2280.9788965044318	-1988.8826816504811	-292.0962148539504	-1988.8826816504811	2324.8360028424495	1.0	0.007420131819523139	0.14647508113297839	-280.8895891747543	0.0013454795156454984	0.6269176707016473	0.3730823292983567	0.9823300597303356	1.4351650132342616E-4	2.774098082293648E-8	0.95703916255721	0	-7.389917255520487	2324.8360028424495	1.7821859916008375E-4
8351000	-2283.8167815253278	-1988.122910896801	-295.69387062852667	-1988.122910896801	2245.7157421141296	1.0	0.0021726128975043772	0.132948034588012	-285.6277683484287	0.0013992154919279765	0.6269176707016473	0.3730823292983567	0.7595544357638228	1.2010465521749907E-4	1.4690868360110772E-8	0.8669349765250474	0	-7.0445464117311385	2245.7157421141296	1.3493899211650728E-4
8352000	-2275.1472395855203	-1988.6897450451813	-286.45749454033887	-1988.6897450451813	1945.9249516080135	1.0	0.0023710807484182647	0.132948034588012	-276.7854668910005	0.0016688531173230227	0.6269176707016473	0.3730823292983567	0.9516841351418251	1.5966148470438605E-4	6.080155973652337E-8	1.1796822608727275	0	-6.043562003285193	1945.9249516080135	2.1364859479943332E-4
8353000	-2282.8199028740996	-1990.5568266190676	-292.2630762550322	-1990.5568266190676	2477.227533167745	1.0	0.0023710807484182647	0.132948034588012	-281.23133319565454	0.001147526251234641	0.6269176707016473	0.3730823292983567	0.7460426579056351	1.7315622522966163E-4	2.4362868800836322E-8	0.8452403675977989	0	-8.05383141627193	2477.227533167745	1.7995571355588854E-4
8354000	-2265.7606101234023	-1982.8042233577196	-282.95638676568274	-1982.8042233577196	2120.3964033383572	1.0	0.0023710807484182647	0.132948034588012	-273.7068225677253	0.0017935958043040546	0.6269176707016473	0.3730823292983567	0.6692896249452334	1.7609256730538085E-4	1.7810343578051963E-8	0.7173598892174298	0	-6.522613073357112	2120.3964033383572	1.7255353302253465E-4
8355000	-2284.288551172788	-1992.3419829602572	-291.9465682125311	-1992.3419829602572	2237.1368707141364	1.0	0.010577919806229014	0.132948034588012	-281.705293730301	0.0014902029863295481	0.6269176707016473	0.3730823292983567	0.8258950242781388	1.458492644872334E-4	1.1697518440475728E-8	0.7208041946450199	0	-7.00745476874071	2237.1368707141364	1.4785476851683984E-4
8356000	-2282.0009161437106	-1986.3502296022698	-295.6506865414408	-1986.3502296022698	2164.0837366443993	1.0	0.010577919806229014	0.132948034588012	-285.5808094740193	0.0015775811463515158	0.6269176707016473	0.3730823292983567	0.8695135684054827	1.4617620762693946E-4	1.2392378102014166E-8	0.7236642297338985	0	-6.698147717169228	2164.0837366443993	1.5494841144397868E-4
8357000	-2298.640808950783	-1996.5781485128	-302.0626604379832	-1996.5781485128	2323.1304917427033	1.0	0.011167170999347442	0.132948034588012	-291.3459265675758	0.0012388979565118943	0.6269176707016473	0.3730823292983567	0.8576350051382295	1.3999924649084949E-4	1.2103320536422553E-8	0.734955256783791	0	-7.382441332493054	2323.1304917427033	1.6043950630544759E-4
8358000	-2285.956275821292	-1989.1515326119118	-296.80474320938015	-1989.1515326119118	2125.269620206255	1.0	0.011167170999347442	0.132948034588012	-287.8123557676703	0.0014950165913331119	0.6269176707016473	0.3730823292983567	0.6553511784453139	1.183902258284395E-4	7.455630203755761E-9	0.6626054362985235	0	-6.311623366899291	2062.8683248720704	1.2521528793761968E-4
8359000	-2293.6983997727584	-1995.6802229516513	-298.0181768211072	-1995.6802229516513	2037.080354570476	1.0	0.011167170999347442	0.132948034588012	-289.2504721917445	0.001806779538718399	0.6269176707016473	0.3730823292983567	0.6130151258206098	1.4565563585138385E-4	1.0241551762462469E-8	0.6390026087549824	0	-6.228543200605187	2037.080354570476	1.5263476024368546E-4
8360000	-2288.609733518662	-1988.99690351338	-299.612830005282	-1988.99690351338	2353.9799293879605	1.0	0.011167170999347442	0.132948034588012	-289.6782408800692	8.8209897608113E-4	0.6280219689064818	0.37197803109352223	0.5769833412898323	1.1087009769916653E-4	5.164165766049248E-9	0.5875691542455223	0	-7.517665728136421	2353.9799293879605	1.2227489373787122E-4
8361000	-2280.4644972834785	-1984.8226616520824	-295.6418356313962	-1984.8226616520824	2151.586407529754	1.0	0.011167170999347442	0.132948034588012	-287.3520240138722	0.0014637786966369107	0.6280219689064818	0.37197803109352223	0.522840236601647	1.3596639561990335E-4	5.742409810408907E-9	0.5565847992843873	0	-6.060027853025083	1963.172106074554	1.36794942600522E-4
8362000	-2283.036469549168	-1995.3260026942273	-287.7104668549409	-1995.3260026942273	1904.1692411108788	1.0	0.011167170999347442	0.132948034588012	-279.3700168700553	0.0013601709629474748	0.6280219689064818	0.37197803109352223	0.5362289363342917	1.4877012738877496E-4	5.212446935185558E-9	0.4696640574310945	0	-6.0639667627561336	1904.1692411108788	1.5640565124344072E-4
8363000	-2284.7797234639424	-1999.5355508786924	-285.24417258525017	-1999.5355508786924	1905.0131948302364	1.0	0.011167170999347442	0.132948034588012	-276.61677326087914	0.0016430142514083082	0.6280219689064818	0.37197803109352223	0.6206724451492504	1.7088194237549248E-4	1.2510197400929555E-8	0.6132241440404819	0	-6.0624719631353985	1905.0131948302364	2.0279421533339858E-4
8364000	-2291.0795302294214	-2001.6235774227118	-289.45595280670966	-2001.6235774227118	2178.9088545446302	1.0	0.011167170999347442	0.132948034588012	-280.0852634450329	0.0013329721289701833	0.6280219689064818	0.37197803109352223	0.6344226740543594	1.4554994812942537E-4	1.1612748558826629E-8	0.6551091483642415	0	-6.759668958271697	2178.9088545446302	1.641405712986472E-4
8365000	-2274.8240878993643	-1997.5922286096468	-277.23185928971765	-1997.5922286096468	1924.0243653190003	1.0	0.011167170999347442	0.11622218480485146	-268.6953901325686	0.0018293351155903117	0.6280219689064818	0.37197803109352223	0.63833824251967	1.950515388994608E-4	2.548757886598201E-8	0.6719211393861381	0	-6.041767543285547	1924.0243653190003	2.306795238788691E-4
8366000	-2262.1587722321487	-1983.4785916685853	-278.6801805635635	-1983.4785916685853	1829.773089873638	1.0	0.011167170999347442	0.13741928538568685	-269.71070425820875	0.0027577885854073387	0.6280219689064818	0.37197803109352223	0.5783566330357383	1.6929992421300553E-4	1.3196717475849198E-8	0.5757583394176781	0	-6.515990855191597	1829.773089873638	1.9978950778804804E-4
8367000	-2275.748283671122	-1996.604905211575	-279.14337845954685	-1996.604905211575	1865.8532322996878	1.0	0.011167170999347442	0.13741928538568685	-270.0214344634818	0.0017675644261557191	0.593771625017565	0.406228374982439	0.7188452837128423	2.0562927842844868E-4	3.000617848779249E-8	0.7217518062468941	0	-6.200474414194689	1865.8532322996878	2.403869066903914E-4
8368000	-2283.47804616781	-1999.5973991679507	-283.88064699985955	-1999.5973991679507	2106.401413021106	1.0	0.011167170999347442	0.13741928538568685	-274.7819632405895	0.0013597997899503194	0.6590374791751518	0.34096252082485223	0.6305525418058068	1.8036944689731784E-4	1.746784774439685E-8	0.725831848028557	0	-6.468742797885785	2106.401413021106	1.9241642442843244E-4
8369000	-2264.8258522220763	-1989.4974716493975	-275.3283805726788	-1989.4974716493975	2055.7940889067077	1.0	0.023088884175654863	0.13741928538568685	-266.37266179807955	0.0020995007758912304	0.6590374791751518	0.34096252082485223	0.6418685263443594	2.0559473138237155E-4	3.376256569610198E-8	0.7486927800431539	0	-6.287957921076792	2055.7940889067077	2.4811431561998736E-4
8370000	-2258.9520376890373	-1982.5171675997842	-276.43487008925314	-1982.5171675997842	2052.0588867282486	1.0	0.023088884175654863	0.13741928538568685	-267.7464772464129	0.0017881642586556978	0.6590374791751518	0.34096252082485223	0.5664344459964203	1.954267643389629E-4	1.9668763347198093E-8	0.6167935044948014	0	-6.275715304210015	2052.0588867282486	2.2099538434237843E-4
8371000	-2258.4599990467063	-1982.997749274623	-275.46224977208345	-1982.997749274623	1838.0102502486484	1.0	0.023088884175654863	0.13741928538568685	-265.8991853077723	0.0020889108744683127	0.6590374791751518	0.34096252082485223	0.7870926595275303	2.1033079730077719E-4	6.859144685886327E-8	1.0004606885356548	0	-6.421131848773596	1838.0102502486484	2.5660606035028395E-4
8372000	-2274.92574721272	-1995.5425001478827	-279.38324706483746	-1995.5425001478827	2071.158081029104	1.0	0.023088884175654863	0.13741928538568685	-269.94850900766113	0.0017285978206681846	0.6294059358816839	0.3705940641183201	0.7723540470379121	2.0794134379134165E-4	5.505071505671723E-8	0.8998069356759109	0	-6.340101205938382	2071.158081029104	2.6067643965086904E-4
8373000	-2274.6335336541524	-1996.1146165130126	-278.51891714113975	-1996.1146165130126	1919.1215438671732	1.0	0.023088884175654863	0.10943337682596252	-270.3068492784262	0.002650151524327849	0.6294059358816839	0.3705940641183201	0.5587632207883092	2.3373388577767375E-4	2.2105241311625892E-8	0.5917793875050961	0	-6.044888477834628	1919.1215438671732	2.5203462892563433E-4
8374000	-2277.181005202613	-1989.4368558320464	-287.7441493705668	-1989.4368558320464	2062.0812299842783	1.0	0.01947765586495847	0.10943337682596252	-279.1143236185663	0.00166073586923318	0.6294059358816839	0.3705940641183201	0.6038203656227032	1.5210355659475767E-4	1.2070510788866355E-8	0.6430319919131859	0	-6.308960388764673	2062.0812299842783	1.6649763900432977E-4
8375000	-2267.5598372402646	-1984.0305873464265	-283.52924989383814	-1984.0305873464265	1988.2692975428392	1.0	0.01947765586495847	0.10943337682596252	-275.05412071347223	0.0014058841014967273	0.6294059358816839	0.3705940641183201	0.6192473467239853	1.8647665838814035E-4	1.9196233636555944E-8	0.6915106430978909	0	-6.1022534864991655	1988.2692975428392	1.8907907007502427E-4
8376000	-2267.2906632828262	-1987.4961701474817	-279.79449313534445	-1987.4961701474817	1874.3968750126392	1.0	0.01947765586495847	0.10943337682596252	-271.47979054870103	0.0018704775958875831	0.6294059358816839	0.3705940641183201	0.5561603314091983	2.1041503150396438E-4	2.3503179674780873E-8	0.6737938569243975	0	-6.156488526883519	1874.3968750126392	2.2370778580870553E-4
8377000	-2283.1145217863714	-1992.7802881603275	-290.33423362604395	-1992.7802881603275	2205.209534172105	1.0	0.01947765586495847	0.10943337682596252	-280.9384945247309	0.002131445470139779	0.6953828181098567	0.30461718189014736	0.6649005762973752	1.475223649283221E-4	1.3627812177653887E-8	0.7615445555804722	0	-6.870571529589407	2205.209534172105	1.4795709325468573E-4
8378000	-2279.9632641915	-1990.6665950539261	-289.2966691375738	-1990.6665950539261	2032.7106897781503	1.0	0.01947765586495847	0.10943337682596252	-280.51247340507433	0.001492913013379129	0.6953828181098567	0.30461718189014736	0.6781014647571969	1.4265795124705918E-4	1.6393399038449295E-8	0.8578944561293462	0	-6.215410620168379	2032.7106897781503	1.5282646695624126E-4
8379000	-2275.3071981034864	-1988.5175226181623	-286.78967548532415	-1988.5175226181623	1950.9564208419793	1.0	0.01947765586495847	0.10943337682596252	-278.5614236859165	0.0014132491434353316	0.6953828181098567	0.30461718189014736	0.5628125077400028	1.4396780351458207E-4	1.006084030455349E-8	0.6848594770141722	0	-6.047144981584307	1950.9564208419793	1.566413171005829E-4
8380000	-2270.345457566693	-1988.7727344453513	-281.57272312134165	-1988.7727344453513	1879.8664130626505	1.0	0.028120920727721578	0.10943337682596252	-272.9820808325978	0.0016779708721986017	0.6953828181098567	0.30461718189014736	0.6445945483833847	1.886176665282574E-4	2.6864830131280132E-8	0.7992522805442469	0	-6.132925547443118	1879.8664130626505	2.2173101596568209E-4
8381000	-2276.7228643347044	-1993.0813682131804	-283.641496121524	-1993.0813682131804	1943.6003579685284	1.0	0.028120920727721578	0.10943337682596252	-275.0590376403466	0.0014836206785242025	0.6849111047552559	0.3150888952447482	0.6694393008985762	1.9609750526163833E-4	2.8245312382092002E-8	0.7589150165877167	0	-6.042274229433062	1943.6003579685284	2.3357326808383028E-4
8382000	-2264.922758094163	-1982.1953767167365	-282.7273813774264	-1982.1953767167365	1876.331362230994	1.0	0.028120920727721578	0.10943337682596252	-273.83216274250526	0.0018993411555103597	0.6849111047552559	0.3150888952447482	0.7327147043720872	1.7402163943443228E-4	2.2029081505206592E-8	0.7627066335457138	0	-6.147767146566919	1876.331362230994	1.8897541996011784E-4
8383000	-2258.8162201071364	-1974.5344783387234	-284.28174176841304	-1974.5344783387234	1928.5150054341068	1.0	0.028120920727721578	0.10015392819422979	-275.686262625428	0.0016298927729729233	0.6976902007705367	0.3023097992294674	0.6999083505515427	1.5932725841063706E-4	1.3578140757679252E-8	0.7173935606604688	0	-6.04012540883137	1928.5150054341068	1.787813293542112E-4
8384000	-2273.8176075849487	-1985.877902905016	-287.9397046799328	-1985.877902905016	1951.9163109748106	1.0	0.028120920727721578	0.10015392819422979	-279.6289768072511	0.001513579211191211	0.6151222322158972	0.3848777677841068	0.6118239436447959	1.6523756448415188E-4	1.1750622879649336E-8	0.6223696524786245	0	-6.047947994528232	1951.9163109748106	1.741863973738168E-4
8385000	-2284.7367003215304	-1994.3431527928208	-290.3935475287096	-1994.3431527928208	2305.8418721425714	1.0	0.028120920727721578	0.10015392819422979	-280.6888859384826	0.0013095644686349096	0.6151222322158972	0.3848777677841068	0.6522139161101318	1.740840592493428E-4	1.722481700582684E-8	0.7360888336500215	0	-7.306688647462362	2305.8418721425714	1.7677813600363427E-4
8386000	-2288.5095131907988	-1993.4458669171818	-295.0636462736169	-1993.4458669171818	2139.4226655622347	1.0	0.028120920727721578	0.10015392819422979	-285.9945020036432	0.0014904641020244804	0.6151222322158972	0.3848777677841068	0.6743490718987712	1.3533046811448133E-4	1.0333503175334529E-8	0.6528456527101498	0	-6.597844737972106	2139.4226655622347	1.477544489116118E-4
8387000	-2289.1145905436792	-1992.4140126626332	-296.70057788104606	-1992.4140126626332	2462.4250950367423	1.0	0.028120920727721578	0.10015392819422979	-286.1697649821738	0.0010877966860712701	0.6151222322158972	0.3848777677841068	0.6954666667588616	1.350557436363179E-4	1.0582057016713543E-8	0.7171238606809066	0	-7.99002070548491	2462.4250950367423	1.3354070145862892E-4
8388000	-2291.393950482063	-2007.5479858274653	-283.84596465459737	-2007.5479858274653	1973.370289589134	1.0	0.028120920727721578	0.10015392819422979	-275.26408794204633	0.001217773178543585	0.6151222322158972	0.3848777677841068	0.6851892201917398	1.9445911880705633E-4	1.990780410902245E-8	0.7111139519998715	0	-6.074850332268799	1973.370289589134	1.637420493925416E-4
8389000	-2289.2924268568395	-2006.9840074232575	-282.30841943358195	-2006.9840074232575	1891.3827366826333	1.0	0.028120920727721578	0.13542038168165	-274.31831578598974	0.0019011065357609613	0.6135843167536595	0.38641568324634457	0.4251534601566481	1.500493316139795E-4	4.510298105726134E-9	0.47248421650062133	0	-6.093582466366502	1891.3827366826333	1.3277779806952962E-4
8390000	-2285.520833470071	-1997.9020382562592	-287.61879521381195	-1997.9020382562592	2085.0433978512124	1.0	0.028120920727721578	0.13542038168165	-278.51447477070644	0.0012601053606437053	0.6227145981954771	0.3772854018045269	0.6602852534817284	2.0427763409030633E-4	1.8012496083557083E-8	0.6620567635415704	0	-6.389431734741704	2085.0433978512124	1.7891460409162076E-4
8391000	-2280.0162970511155	-1994.7765159497274	-285.23978110138796	-1994.7765159497274	1988.0243627770478	1.0	0.028120920727721578	0.13542038168165	-276.2020939065995	0.0014149680751745115	0.6227145981954771	0.3772854018045269	0.7276268912396134	1.8371101230603014E-4	2.0491999655388893E-8	0.767916169438844	0	-6.101752897477326	1988.0243627770478	1.7445523737944505E-4
8392000	-2283.601746002911	-1990.6406376518946	-292.9611083510166	-1990.6406376518946	2574.141552088518	1.0	0.028120920727721578	0.13542038168165	-283.7441528447914	9.344656955975472E-4	0.653506587839441	0.34649341216056306	0.8012631474122598	1.5211191960718464E-4	2.0376713396110166E-8	0.8611018988517659	0	-6.043822639227381	1920.561957089604	1.4604322789856113E-4
8393000	-2276.968470521104	-1987.793120304302	-289.1753502168019	-1987.793120304302	2226.4960992992646	1.0	0.028120920727721578	0.13542038168165	-280.1934763177696	0.00134995831055552	0.653506587839441	0.34649341216056306	0.6854693157558323	1.512772256906603E-4	1.4494457819023823E-8	0.7572025596818351	0	-6.183807466058008	2021.7308709983502	1.434304943532474E-4
8394000	-2274.8366215162614	-1977.5220790066764	-297.3145425095849	-1977.5220790066764	2651.8956615087204	1.0	0.028120920727721578	0.13542038168165	-288.3261605027458	9.209234670206428E-4	0.653506587839441	0.34649341216056306	0.7120469621137095	1.329131726763351E-4	1.2414434083787064E-8	0.7439535392133915	0	-6.103208688920806	1988.7345452320355	1.4755956396038633E-4
8395000	-2288.844983481463	-1989.9222327502146	-298.9227507312482	-1989.9222327502146	2559.5408324727055	1.0	0.028120920727721578	0.13542038168165	-289.6872491802654	0.0011727356956046761	0.653506587839441	0.34649341216056306	0.8074324482943769	1.3325736172666708E-4	1.849640679463936E-8	0.9251919248591359	0	-6.042683194254231	1922.3331202164854	1.4649179949519816E-4
8396000	-2288.4749304235406	-1993.2514448262912	-295.2234855972494	-1993.2514448262912	2600.973015366538	1.0	0.028120920727721578	0.07847779524517498	-286.0762748946153	0.001119010446432698	0.6541561094741104	0.3458438905258937	0.8634395874991152	1.258651073375047E-4	2.598191176979417E-8	0.985061495618416	0	-6.300845902240851	1851.0701453285658	1.5057396058196007E-4
8397000	-2290.638079283074	-1992.5189038522542	-298.11917543082	-1992.5189038522542	2425.495577650939	1.0	0.028120920727721578	0.088776427391726	-289.0041163174093	7.417711521951058E-4	0.6541561094741104	0.3458438905258937	0.8395648532348345	1.3320929769492168E-4	2.5954718831180645E-8	0.9559955977818076	0	-6.225949666821747	1861.6038154179205	1.6051184969513536E-4
8398000	-2286.4824761750288	-1999.2024233405157	-287.28005283451324	-1999.2024233405157	1937.45825084142	1.0	0.010963475395680884	0.13242443598269218	-278.51129367256345	0.0011678086718688826	0.6541561094741104	0.3458438905258937	0.6709701572889343	1.6555166821693152E-4	2.2441720605854226E-8	0.805789247912849	0	-6.040054206433221	1937.45825084142	1.80926175285241E-4
8399000	-2266.888466372586	-1982.4998300116972	-284.38863636088894	-1982.4998300116972	1866.4806403561256	1.0	0.010963475395680884	0.13242443598269218	-275.0078183938086	0.0016135135109098288	0.6541561094741104	0.3458438905258937	0.8113943957943583	1.643270267372114E-4	3.682296102794576E-8	1.0407975620032377	0	-6.1969244167151185	1866.4806403561256	1.7621323781354643E-4
8400000	-2284.841361172576	-1989.503517230215	-295.3378439423611	-1989.503517230215	2449.5912802523203	1.0	0.0034084001205581236	0.13952162561709971	-284.2932761941933	0.0014860759198459686	0.6541561094741104	0.3458438905258937	0.7725897663781017	1.3609519642446974E-4	1.8535037333594806E-8	0.9180192132492587	0	-7.934539206095822	2449.5912802523203	1.4435535230822153E-4
8401000	-2279.583776080462	-1992.3592397477041	-287.224536332758	-1992.3592397477041	2137.1410632960014	1.0	0.0034084001205581236	0.13952162561709971	-277.021735157534	0.0014003364821570175	0.6541561094741104	0.3458438905258937	0.9320901875498836	1.7516906360143678E-4	5.855675754683968E-8	1.0866295513918958	0	-6.588714426938234	2137.1410632960014	2.0730250029123121E-4
8402000	-2259.0374668979784	-1977.292567307703	-281.74489959027574	-1977.292567307703	1830.6254911831397	1.0	0.008029737140203263	0.13952162561709971	-272.08716566384766	0.0022871045565854542	0.6541561094741104	0.3458438905258937	0.7857717792382655	1.9983685061893732E-4	5.3194592564950875E-8	0.9818873460440305	0	-6.505399327407023	1830.6254911831397	2.2429364272024094E-4
8403000	-2285.20920828407	-1995.585293908334	-289.6239143757361	-1995.585293908334	1850.651287433344	1.0	0.007785974404239039	0.13952162561709971	-280.3783307314234	0.0015804958075280849	0.6415034159170879	0.3584965840829162	0.7204653211359583	1.6540461696383453E-4	3.774328313551365E-8	0.9590865906678275	0	-6.304201623611384	1850.651287433344	1.914039441218129E-4
8404000	-2274.621217541351	-1982.8592862866567	-291.7619312546944	-1982.8592862866567	2025.3000456424943	1.0	0.007785974404239039	0.13952162561709971	-282.2415258279209	0.002060133102603892	0.6415034159170879	0.3584965840829162	0.8879099502059354	1.6555108105467854E-4	9.345141205510666E-8	1.3177534345212292	0	-6.0443607116672	1919.813492160811	2.1645351298440845E-4
8405000	-2271.214533495276	-1985.3387148722916	-285.8758186229844	-1985.3387148722916	1830.6677537026428	1.0	0.007785974404239039	0.13952162561709971	-276.5259892060694	0.0012594803378594814	0.6415034159170879	0.3584965840829162	0.6909841681389203	1.7762342923767984E-4	3.334986718996225E-8	0.9348802254279964	0	-6.504879080416428	1830.6677537026428	2.031393329909645E-4
8406000	-2295.3415190274804	-2002.5138689460723	-292.8276500814083	-2002.5138689460723	1914.7197057819217	1.0	0.007785974404239039	0.13952162561709971	-283.54941346122496	0.001959998614316455	0.6415034159170879	0.3584965840829162	0.6657254868081931	1.7809545169218783E-4	2.56914117832976E-8	0.8321699975516517	0	-6.516570869790588	1829.726845561492	2.0345410149051697E-4
8407000	-2286.7352063283597	-1997.3130804296372	-289.4221258987226	-1997.3130804296372	2028.9418197132409	1.0	0.007785974404239039	0.13952162561709971	-280.59326044284586	0.001343155516165958	0.6415034159170879	0.3584965840829162	0.6575709892681361	1.812386284286326E-4	2.3502306247548147E-8	0.8445904578538959	0	-6.094226428576011	1984.241999018581	1.8083767507535338E-4
